Time,pm10_standard,pm25_standard,pm100_standard,Temperature,Gas,Humidity,Pressure,Altitude
1677280511,2,3,3,20.081953125,226728,29.504300540162788,996.7292077163653,138.4638688380615
1677280512,2,3,3,20.052265625,225640,29.56882672837652,996.7198360961385,138.54293980248943
1677280513,2,3,3,20.0175,225177,29.370981353451818,996.7474143554246,138.3102560850342
1677280514,2,3,3,19.953828125,228299,29.076657203378467,996.7302128035885,138.45538867356873
1677280516,2,3,3,19.8723828125,229893,29.209157567988687,996.7479560783066,138.30568550452844
1677280517,2,3,3,19.7962109375,229733,29.058621660765404,996.7377909461176,138.39145027132412
1677280518,2,3,3,19.7258984375,229572,29.169728577900504,996.746121624979,138.3211630139724
1677280519,2,3,3,19.6895703125,229253,29.139063409602787,996.7203773386718,138.5383731724341
1677280520,2,3,3,19.6614453125,228775,29.12572431676765,996.6978528818271,138.72842065347547
1677280522,2,3,3,19.62609375,231346,29.106262025528277,996.7051680172219,138.66669966932565
1677280523,2,3,3,19.5962109375,230537,29.226142280700884,996.6884335972098,138.80789580150056
1677280524,2,3,3,19.5753125,230698,29.257840759462297,996.6814653422251,138.8666907955308
1677280525,2,3,3,19.56125,232818,29.12335122050088,996.6719452151882,138.9470178734539
1677280526,2,3,3,19.5298046875,230537,29.15974890929884,996.6665638158883,138.9924242735771
1677280528,2,3,3,19.5065625,231022,29.17457671596364,996.6626597185885,139.0253658307544
1677280529,2,3,3,19.497578125,229893,29.296151103707622,996.659873564093,139.04887459859611
1677280530,2,3,3,19.4805859375,228775,29.289240825101356,996.6541858439506,139.096866105472
1677280531,2,3,3,19.446796875,230375,29.34217002696097,996.6501170027275,139.13119806811062
1677280532,2,2,2,19.4141796875,229893,29.42859666263782,996.6427641252408,139.19324027437105
1677280534,2,2,2,19.3844921875,228458,29.548719551434385,996.6385560693975,139.22874722999404
1677280535,2,2,2,19.3489453125,230214,29.612731214674096,996.6350287623968,139.25851022063983
1677280536,2,3,3,19.321796875,228934,29.77782140030171,996.6368005245729,139.24356029462652
1677280537,2,3,3,19.289765625,230375,29.780824984512222,996.6269200552939,139.3269308356729
1677280538,2,3,3,19.2657421875,230860,29.81794804683373,996.6216890394401,139.37106996376102
1677280540,2,3,3,19.2446484375,230053,29.855314377409904,996.6073888407263,139.4917354957138
1677280541,2,3,3,19.2376171875,230860,29.91615465677895,996.6078576028901,139.48778004343185
1677280542,2,3,3,19.236640625,230698,29.971923541196645,996.609716407169,139.47209532046006
1677280543,2,3,3,19.2348828125,228458,30.072363900596635,996.6137603236674,139.43797254668027
1677280544,2,3,3,19.225703125,226884,30.485886779524467,996.6507787861112,139.12561408176074
1677280545,2,3,3,19.23078125,228141,30.67705880003549,996.6714805193991,138.95093880918387
1677280547,2,4,4,19.2516796875,229893,30.6058097645437,996.6522971142714,139.11280276552264
1677280548,2,4,4,19.2661328125,229093,30.786692077060163,996.639794881487,139.21829430337377
1677280549,2,4,4,19.2778515625,226572,30.675321643387313,996.6436668310444,139.18562339152416
1677280550,2,3,3,19.2907421875,228299,30.794345288754286,996.6355332049052,139.254253790425
1677280551,2,3,3,19.303046875,229413,30.84032771161209,996.633401248338,139.27224301654647
1677280553,2,3,3,19.3173046875,229253,30.93148467850526,996.6502408057314,139.1301534446706
1677280554,2,4,4,19.3473828125,231184,30.95648602996401,996.660346956185,139.04488024894573
1677280555,2,4,4,19.3786328125,230214,30.801614324856207,996.663679785526,139.01675881352878
1677280556,2,4,4,19.4102734375,231998,30.73679610635667,996.6659155251556,138.99789434165092
1677280557,2,4,4,19.4383984375,230698,30.722265111232765,996.6622740341373,139.02862012171428
